,x,y,angle,dist,drift
30860,267,40,173.659808254,9.05538513814,5.83095189485
30861,267,39,-90.0,1.0,18.2482875909
30862,273,40,9.46232220803,6.0827625303,6.7082039325
30863,263,42,168.690067526,10.1980390272,22.0
30864,253,42,180.0,10.0,10.7703296143
30865,242,44,169.695153531,11.1803398875,9.21954445729
30866,239,48,126.869897646,5.0,19.0
30867,232,49,171.869897646,7.07106781187,7.07106781187
30868,222,52,163.300755766,10.4403065089,4.12310562562
30869,218,54,153.434948823,4.472135955,16.4924225025
30870,212,60,135.0,8.48528137424,2.82842712475
30871,207,63,149.036243468,5.83095189485,11.401754251
30872,201,69,135.0,8.48528137424,4.0
30873,196,69,180.0,5.0,13.8924439894
30874,192,76,119.744881297,8.0622577483,9.21954445729
30875,185,80,150.255118703,8.0622577483,10.0498756211
30876,180,83,149.036243468,5.83095189485,10.295630141
30877,177,90,113.198590514,7.61577310586,7.07106781187
30878,171,96,135.0,8.48528137424,8.0
30879,166,103,125.537677792,8.60232526704,8.60232526704
30880,162,107,135.0,5.65685424949,11.6619037897
30881,159,116,108.434948823,9.48683298051,5.09901951359
30882,153,121,140.194428908,7.81024967591,13.0
30883,152,126,101.309932474,5.09901951359,12.0830459736
30884,148,130,135.0,5.65685424949,6.32455532034
30885,145,139,108.434948823,9.48683298051,5.09901951359
30886,141,147,116.565051177,8.94427191,10.1980390272
30887,141,150,90.0,3.0,15.2643375225
30888,140,158,97.1250163489,8.0622577483,2.2360679775
30889,136,167,113.962488975,9.8488578018,7.28010988928
30890,136,174,90.0,7.0,13.6014705087
30891,135,179,101.309932474,5.09901951359,9.05538513814
30892,134,189,95.7105931375,10.0498756211,1.0
30893,132,195,108.434948823,6.32455532034,14.0
30894,131,203,97.1250163489,8.0622577483,5.0
30895,129,209,108.434948823,6.32455532034,10.0
30896,127,215,108.434948823,6.32455532034,6.32455532034
30897,125,226,100.304846469,11.1803398875,2.2360679775
30898,124,226,180.0,1.0,22.2036033112
30899,123,233,98.1301023542,7.07106781187,7.07106781187
30900,125,239,71.5650511771,6.32455532034,8.94427191
30901,118,252,118.300755766,14.7648230602,11.0453610172
30902,116,259,105.945395901,7.28010988928,22.4722050542
30903,114,261,135.0,2.82842712475,12.1655250606
30904,110,270,113.962488975,9.8488578018,5.0
30905,110,275,90.0,5.0,15.2643375225
30906,105,280,135.0,7.07106781187,7.07106781187
30907,105,290,90.0,10.0,10.0
30908,102,297,113.198590514,7.61577310586,13.3416640641
30909,93,299,167.471192291,9.21954445729,12.3693168769
30910,95,308,77.4711922908,9.21954445729,20.6155281281
30911,92,311,135.0,4.24264068712,16.5529453572
30912,98,308,-26.5650511771,6.7082039325,15.0
30913,94,307,-165.963756532,4.12310562562,16.7630546142
30914,91,307,180.0,3.0,5.38516480713
30915,88,309,146.309932474,3.60555127546,3.60555127546
30916,87,316,98.1301023542,7.07106781187,5.83095189485
30917,84,316,180.0,3.0,14.0356688476
30918,86,319,56.309932474,3.60555127546,8.54400374532
30919,82,318,-165.963756532,4.12310562562,10.6301458127
30920,83,316,-63.4349488229,2.2360679775,9.0
30921,88,320,38.6598082541,6.40312423743,8.54400374532
30922,89,318,-63.4349488229,2.2360679775,13.4536240471
30923,91,316,-45.0,2.82842712475,2.0
30924,94,315,-18.4349488229,3.16227766017,3.16227766017
30925,95,315,0.0,1.0,5.38516480713
30926,94,312,-108.434948823,3.16227766017,4.24264068712
30927,93,316,104.036243468,4.12310562562,10.0498756211
30928,94,315,-45.0,1.41421356237,9.48683298051
30929,86,321,143.130102354,10.0,12.8062484749
30930,101,321,0.0,15.0,33.2415402772
30931,88,321,180.0,13.0,43.0
30932,86,321,180.0,2.0,24.0
30933,87,322,45.0,1.41421356237,5.09901951359
30934,92,315,-54.462322208,8.60232526704,9.48683298051
30935,89,311,-126.869897646,5.0,16.4012194669
30936,86,311,180.0,3.0,8.54400374532
30937,85,306,-101.309932474,5.09901951359,7.07106781187
30938,81,300,-123.690067526,7.21110255093,4.472135955
30939,83,295,-68.1985905136,5.38516480713,12.2065556157
30940,83,290,-90.0,5.0,6.40312423743
30941,84,283,-81.8698976458,7.07106781187,3.16227766017
30942,89,274,-60.9453959009,10.295630141,5.83095189485
30943,91,268,-71.5650511771,6.32455532034,14.4222051019
30944,95,259,-66.0375110254,9.8488578018,3.0
30945,100,251,-57.9946167919,9.43398113206,10.4403065089
30946,101,251,0.0,1.0,18.3575597507
30947,104,247,-53.1301023542,5.0,4.12310562562
30948,108,239,-63.4349488229,8.94427191,2.0
30949,113,234,-45.0,7.07106781187,11.401754251
30950,115,228,-71.5650511771,6.32455532034,8.94427191
30951,119,224,-45.0,5.65685424949,8.0
30952,125,219,-39.8055710923,7.81024967591,3.60555127546
30953,129,214,-51.3401917459,6.40312423743,9.43398113206
30954,135,209,-39.8055710923,7.81024967591,5.38516480713
30955,140,203,-50.1944289077,7.81024967591,8.0622577483
30956,145,199,-38.6598082541,6.40312423743,9.43398113206
30957,150,194,-45.0,7.07106781187,5.83095189485
30958,155,190,-38.6598082541,6.40312423743,7.81024967591
30959,161,186,-33.690067526,7.21110255093,5.65685424949
30960,166,182,-38.6598082541,6.40312423743,8.0622577483
30961,172,177,-39.8055710923,7.81024967591,5.0
30962,177,173,-38.6598082541,6.40312423743,9.21954445729
30963,183,167,-45.0,8.48528137424,4.472135955
30964,187,162,-51.3401917459,6.40312423743,10.6301458127
30965,193,158,-33.690067526,7.21110255093,6.32455532034
30966,198,153,-45.0,7.07106781187,7.61577310586
30967,203,146,-54.462322208,8.60232526704,5.83095189485
30968,208,141,-45.0,7.07106781187,10.295630141
30969,216,137,-26.5650511771,8.94427191,6.32455532034
30970,220,133,-45.0,5.65685424949,12.6491106407
30971,223,128,-59.0362434679,5.83095189485,5.83095189485
30972,227,126,-26.5650511771,4.472135955,8.24621125124
30973,233,122,-33.690067526,7.21110255093,2.0
30974,239,117,-39.8055710923,7.81024967591,6.7082039325
30975,243,114,-36.8698976458,5.0,10.6301458127
30976,248,110,-38.6598082541,6.40312423743,3.60555127546
30977,251,108,-33.690067526,3.60555127546,9.21954445729
30978,254,105,-45.0,4.24264068712,3.16227766017
30979,261,104,-8.13010235416,7.07106781187,5.09901951359
30980,268,99,-35.537677792,8.60232526704,7.61577310586
30981,272,97,-26.5650511771,4.472135955,12.8062484749
30982,279,96,-8.13010235416,7.07106781187,3.16227766017
30983,285,92,-33.690067526,7.21110255093,8.24621125124
30984,296,88,-19.9831065219,11.7046999107,4.12310562562
30985,296,89,90.0,1.0,23.769728648
30986,311,85,-14.9314171781,15.5241746963,16.1554944214
30987,315,82,-36.8698976458,5.0,26.4764045897
30988,320,80,-21.8014094864,5.38516480713,5.0
30989,326,78,-18.4349488229,6.32455532034,4.472135955
30990,331,74,-38.6598082541,6.40312423743,7.0
30991,340,72,-12.5288077092,9.21954445729,6.0827625303
30992,349,66,-33.690067526,10.8166538264,9.21954445729
30993,353,66,0.0,4.0,18.4390889146
30994,358,64,-21.8014094864,5.38516480713,3.60555127546
30995,369,58,-28.610459666,12.5299640861,2.2360679775
30996,373,56,-26.5650511771,4.472135955,20.591260282
30997,378,55,-11.309932474,5.09901951359,4.24264068712
30998,386,53,-14.0362434679,8.24621125124,2.0
30999,394,49,-26.5650511771,8.94427191,8.0
31000,401,45,-29.7448812969,8.0622577483,9.8488578018
31001,408,42,-23.1985905136,7.61577310586,8.60232526704
31002,407,45,108.434948823,3.16227766017,17.4928556845
31003,411,48,36.8698976458,5.0,6.7082039325
31004,422,53,24.4439547804,12.0830459736,3.16227766017
31005,430,54,7.1250163489,8.0622577483,16.6433169771
31006,438,53,-7.1250163489,8.0622577483,8.54400374532
31007,448,58,26.5650511771,11.1803398875,9.21954445729
31008,454,62,33.690067526,7.21110255093,15.2315462117
31009,459,64,21.8014094864,5.38516480713,9.21954445729
31010,466,67,23.1985905136,7.61577310586,3.16227766017
31011,474,71,26.5650511771,8.94427191,6.32455532034
31012,471,73,146.309932474,3.60555127546,19.9248588452
31013,485,81,29.7448812969,16.1245154966,20.3960780544
31014,491,84,26.5650511771,6.7082039325,25.5538646784
31015,499,90,36.8698976458,10.0,4.0
31016,505,94,33.690067526,7.21110255093,12.8062484749
31017,508,98,53.1301023542,5.0,9.8488578018
31018,516,101,20.5560452196,8.54400374532,5.38516480713
31019,522,105,33.690067526,7.21110255093,10.1980390272
31020,530,109,26.5650511771,8.94427191,5.65685424949
31021,529,114,101.309932474,5.09901951359,17.2626765016
31022,536,117,23.1985905136,7.61577310586,11.401754251
31023,536,117,0.0,0.0,15.2315462117
31024,536,121,90.0,4.0,4.0
31025,530,126,140.194428908,7.81024967591,6.7082039325
31026,531,130,75.9637565321,4.12310562562,14.3178210633
31027,530,132,116.565051177,2.2360679775,6.7082039325
31028,530,134,90.0,2.0,2.82842712475
31029,536,139,39.8055710923,7.81024967591,6.0827625303
31030,542,144,39.8055710923,7.81024967591,7.81024967591
31031,542,147,90.0,3.0,13.8924439894
31032,538,146,-165.963756532,4.12310562562,8.0622577483
31033,538,150,90.0,4.0,10.0
31034,541,159,71.5650511771,9.48683298051,3.16227766017
31035,544,171,75.9637565321,12.3693168769,6.7082039325
31036,543,178,98.1301023542,7.07106781187,18.3847763109
31037,542,186,97.1250163489,8.0622577483,6.0827625303
31038,541,188,116.565051177,2.2360679775,14.0356688476
31039,541,194,90.0,6.0,2.82842712475
31040,541,202,90.0,8.0,4.0
31041,540,210,97.1250163489,8.0622577483,8.0622577483
31042,542,214,63.4349488229,4.472135955,12.6491106407
31043,541,226,94.7636416907,12.0415945788,6.40312423743
31044,541,232,90.0,6.0,18.1107702763
31045,539,243,100.304846469,11.1803398875,2.2360679775
31046,540,244,45.0,1.41421356237,21.5870331449
31047,543,257,77.0053832081,13.3416640641,11.0453610172
31048,540,265,110.55604522,8.54400374532,20.1246117975
31049,540,269,90.0,4.0,13.416407865
31050,539,278,96.3401917459,9.05538513814,1.41421356237
31051,540,283,78.690067526,5.09901951359,13.3416640641
31052,543,293,73.300755766,10.4403065089,1.0
31053,545,297,63.4349488229,4.472135955,16.4924225025
31054,547,305,75.9637565321,8.24621125124,2.0
31055,550,305,0.0,3.0,16.0312195419
31056,550,302,-90.0,3.0,6.7082039325
31057,548,302,180.0,2.0,6.32455532034
31058,550,304,45.0,2.82842712475,6.32455532034
31059,554,299,-51.3401917459,6.40312423743,9.0
31060,552,307,104.036243468,8.24621125124,20.591260282
31061,552,306,-90.0,1.0,17.4642491966
31062,549,309,135.0,4.24264068712,5.83095189485
31063,549,310,90.0,1.0,7.81024967591
31064,544,312,158.198590514,5.38516480713,5.0
31065,537,314,164.054604099,7.28010988928,3.60555127546
31066,533,313,-165.963756532,4.12310562562,11.1803398875
31067,526,316,156.801409486,7.61577310586,5.09901951359
31068,524,313,-123.690067526,3.60555127546,15.0
31069,513,316,164.744881297,11.401754251,11.401754251
31070,510,316,180.0,3.0,19.9248588452
31071,508,313,-123.690067526,3.60555127546,5.0
31072,507,310,-108.434948823,3.16227766017,4.24264068712
31073,502,309,-168.690067526,5.09901951359,5.83095189485
31074,490,306,-165.963756532,12.3693168769,2.2360679775
31075,483,304,-164.054604099,7.28010988928,17.4642491966
31076,480,303,-161.565051177,3.16227766017,11.401754251
31077,473,300,-156.801409486,7.61577310586,1.41421356237
31078,468,298,-158.198590514,5.38516480713,9.8488578018
31079,458,294,-158.198590514,10.7703296143,0.0
31080,453,294,180.0,5.0,17.0
31081,446,294,180.0,7.0,3.0
31082,442,292,-153.434948823,4.472135955,10.1980390272
31083,437,287,-135.0,7.07106781187,3.16227766017
31084,422,280,-154.983106522,16.5529453572,5.83095189485
31085,417,277,-149.036243468,5.83095189485,27.3130005675
31086,411,276,-170.537677792,6.0827625303,6.40312423743
31087,404,270,-139.398705355,9.21954445729,6.40312423743
31088,398,266,-146.309932474,7.21110255093,11.313708499
31089,393,263,-149.036243468,5.83095189485,8.60232526704
31090,388,257,-129.805571092,7.81024967591,5.0
31091,382,252,-140.194428908,7.81024967591,8.0622577483
31092,379,249,-135.0,4.24264068712,11.401754251
31093,375,247,-153.434948823,4.472135955,4.472135955
31094,370,243,-141.340191746,6.40312423743,3.0
31095,363,233,-124.992020199,12.2065556157,3.60555127546
31096,358,223,-116.565051177,11.1803398875,13.4536240471
31097,356,218,-111.801409486,5.38516480713,17.0
31098,355,216,-116.565051177,2.2360679775,8.54400374532
31099,355,218,90.0,2.0,6.32455532034
31100,356,218,0.0,1.0,4.12310562562
31101,356,217,-90.0,1.0,2.2360679775
31102,354,216,-153.434948823,2.2360679775,2.2360679775
31103,356,210,-71.5650511771,6.32455532034,7.21110255093
31104,356,218,90.0,8.0,20.3960780544
31105,354,218,180.0,2.0,16.1245154966
31106,348,218,180.0,6.0,2.0
31107,345,212,-116.565051177,6.7082039325,10.8166538264
31108,343,217,111.801409486,5.38516480713,17.4642491966
31109,339,210,-119.744881297,8.0622577483,17.0
31110,335,217,119.744881297,8.0622577483,21.3775583264
31111,331,218,165.963756532,4.12310562562,13.6014705087
31112,327,213,-128.659808254,6.40312423743,8.0622577483
31113,315,220,149.743562836,13.8924439894,17.4642491966
31114,314,216,-104.036243468,4.12310562562,29.206163733
31115,305,217,173.659808254,9.05538513814,11.401754251
31116,300,218,168.690067526,5.09901951359,13.0384048104
31117,287,222,162.897271031,13.6014705087,3.60555127546
31118,287,222,0.0,0.0,27.2029410175
31119,277,219,-163.300755766,10.4403065089,10.4403065089
31120,272,219,180.0,5.0,16.1554944214
31121,267,220,168.690067526,5.09901951359,5.09901951359
31122,260,219,-171.869897646,7.07106781187,4.24264068712
31123,254,219,180.0,6.0,8.24621125124
31124,246,221,165.963756532,8.24621125124,4.472135955
31125,236,221,180.0,10.0,7.21110255093
31126,227,222,173.659808254,9.05538513814,11.0453610172
31127,221,222,180.0,6.0,12.1655250606
31128,216,222,180.0,5.0,7.0
31129,209,222,180.0,7.0,3.0
31130,201,222,180.0,8.0,6.0
31131,195,222,180.0,6.0,10.0
31132,188,222,180.0,7.0,5.0
31133,178,225,163.300755766,10.4403065089,5.0
31134,179,227,63.4349488229,2.2360679775,21.3775583264
31135,173,228,170.537677792,6.0827625303,8.54400374532
31136,164,226,-167.471192291,9.21954445729,5.0
31137,154,227,174.289406863,10.0498756211,9.43398113206
31138,153,226,-135.0,1.41421356237,19.2353840617
31139,144,227,173.659808254,9.05538513814,7.61577310586
31140,138,229,161.565051177,6.32455532034,12.0
31141,130,231,165.963756532,8.24621125124,4.472135955
31142,119,234,164.744881297,11.401754251,5.09901951359
31143,113,234,180.0,6.0,17.0880074906
31144,109,233,-165.963756532,4.12310562562,8.0622577483
31145,106,233,180.0,3.0,5.38516480713
31146,102,235,153.434948823,4.472135955,2.82842712475
31147,95,235,180.0,7.0,4.12310562562
31148,97,235,0.0,2.0,16.0
31149,99,235,0.0,2.0,2.0
31150,96,235,180.0,3.0,7.0
31151,97,234,-45.0,1.41421356237,7.07106781187
31152,95,232,-135.0,2.82842712475,4.0
31153,97,234,45.0,2.82842712475,8.48528137424
31154,91,232,-161.565051177,6.32455532034,11.6619037897
31155,90,229,-108.434948823,3.16227766017,11.0453610172
31156,91,221,-82.8749836511,8.0622577483,3.60555127546
31157,90,215,-99.462322208,6.0827625303,10.4403065089
31158,89,213,-116.565051177,2.2360679775,10.0498756211
31159,88,206,-98.1301023542,7.07106781187,3.16227766017
31160,87,200,-99.462322208,6.0827625303,8.0622577483
31161,86,194,-99.462322208,6.0827625303,6.0827625303
31162,86,186,-90.0,8.0,4.472135955
31163,88,182,-63.4349488229,4.472135955,12.1655250606
31164,87,174,-97.1250163489,8.0622577483,5.0
31165,87,168,-90.0,6.0,10.1980390272
31166,88,161,-81.8698976458,7.07106781187,5.09901951359
31167,87,153,-97.1250163489,8.0622577483,6.7082039325
31168,87,147,-90.0,6.0,10.1980390272
31169,89,141,-71.5650511771,6.32455532034,6.32455532034
31170,89,131,-90.0,10.0,4.472135955
31171,88,126,-101.309932474,5.09901951359,15.0332963784
31172,89,118,-82.8749836511,8.0622577483,3.60555127546
31173,91,112,-71.5650511771,6.32455532034,10.0
31174,91,105,-90.0,7.0,6.40312423743
31175,93,97,-75.9637565321,8.24621125124,6.32455532034
31176,93,89,-90.0,8.0,8.94427191
31177,93,82,-90.0,7.0,9.0
31178,94,75,-81.8698976458,7.07106781187,7.07106781187
31179,93,68,-98.1301023542,7.07106781187,7.61577310586
31180,93,60,-90.0,8.0,6.32455532034
31181,91,51,-102.528807709,9.21954445729,7.28010988928
31182,91,54,90.0,3.0,21.3775583264
31183,93,60,71.5650511771,6.32455532034,2.0
31184,93,62,90.0,2.0,10.7703296143
31185,94,62,0.0,1.0,4.12310562562
31186,96,61,-26.5650511771,2.2360679775,1.0
31187,96,63,90.0,2.0,5.65685424949
31188,99,59,-53.1301023542,5.0,8.54400374532
31189,101,49,-78.690067526,10.1980390272,4.472135955
31190,102,48,-45.0,1.41421356237,19.2353840617
31191,101,50,116.565051177,2.2360679775,5.0
31192,101,50,0.0,0.0,4.472135955
31193,101,52,90.0,2.0,2.0
31194,104,51,-18.4349488229,3.16227766017,5.83095189485
31195,107,49,-33.690067526,3.60555127546,3.0
31196,112,47,-21.8014094864,5.38516480713,2.2360679775
31197,114,44,-56.309932474,3.60555127546,8.0622577483
31198,120,43,-9.46232220803,6.0827625303,5.38516480713
31199,129,42,-6.34019174591,9.05538513814,3.16227766017
31200,137,41,-7.1250163489,8.0622577483,10.0498756211
31201,145,39,-14.0362434679,8.24621125124,8.0
31202,151,41,18.4349488229,6.32455532034,11.6619037897
31203,154,38,-45.0,4.24264068712,11.401754251
31204,167,40,8.74616226256,13.152946438,10.6301458127
31205,169,42,45.0,2.82842712475,24.0831891576
31206,176,45,23.1985905136,7.61577310586,3.16227766017
31207,181,45,0.0,5.0,10.8166538264
31208,192,44,-5.19442890773,11.0453610172,1.41421356237
31209,201,47,18.4349488229,9.48683298051,13.9283882772
31210,204,49,33.690067526,3.60555127546,15.5241746963
31211,215,52,15.2551187031,11.401754251,5.09901951359
31212,217,55,56.309932474,3.60555127546,20.2237484162
31213,223,59,33.690067526,7.21110255093,2.82842712475
31214,230,63,29.7448812969,8.0622577483,6.40312423743
31215,239,67,23.9624889746,9.8488578018,6.40312423743
31216,250,76,39.2894068625,14.2126704036,7.07106781187
31217,251,77,45.0,1.41421356237,27.0185121722
31218,258,81,29.7448812969,8.0622577483,5.38516480713
31219,265,87,40.601294645,9.21954445729,7.28010988928
31220,271,92,39.8055710923,7.81024967591,10.6301458127
31221,278,99,45.0,9.89949493661,5.83095189485
31222,283,104,45.0,7.07106781187,12.7279220614
31223,288,108,38.6598082541,6.40312423743,7.81024967591
31224,291,113,59.0362434679,5.83095189485,7.61577310586
31225,297,122,56.309932474,10.8166538264,1.0
31226,303,127,39.8055710923,7.81024967591,14.3178210633
31227,303,134,90.0,7.0,12.3693168769
31228,307,138,45.0,5.65685424949,10.7703296143
31229,307,141,90.0,3.0,9.43398113206
31230,307,137,-90.0,4.0,10.0
31231,303,141,135.0,5.65685424949,12.6491106407
31232,303,142,90.0,1.0,10.6301458127
31233,301,143,153.434948823,2.2360679775,2.2360679775
31234,296,152,119.054604099,10.295630141,7.07106781187
31235,290,156,146.309932474,7.21110255093,14.5602197786
31236,285,162,129.805571092,7.81024967591,7.28010988928
31237,281,166,135.0,5.65685424949,10.0
31238,280,170,104.036243468,4.12310562562,8.0622577483
31239,277,174,126.869897646,5.0,4.12310562562
31240,272,181,125.537677792,8.60232526704,1.41421356237
31241,268,188,119.744881297,8.0622577483,9.21954445729
31242,268,202,90.0,14.0,8.0
31243,265,206,126.869897646,5.0,24.1867732449
31244,262,212,116.565051177,6.7082039325,3.60555127546
31245,263,218,80.537677792,6.0827625303,9.21954445729
31246,263,226,90.0,8.0,4.472135955
31247,265,234,75.9637565321,8.24621125124,8.24621125124
31248,266,240,80.537677792,6.0827625303,10.4403065089
31249,270,250,68.1985905136,10.7703296143,2.82842712475
31250,272,255,68.1985905136,5.38516480713,16.1554944214
31251,276,263,63.4349488229,8.94427191,2.0
31252,281,271,57.9946167919,9.43398113206,8.54400374532
31253,286,278,54.462322208,8.60232526704,10.295630141
31254,287,284,80.537677792,6.0827625303,12.0415945788
31255,293,290,45.0,8.48528137424,7.21110255093
31256,298,297,54.462322208,8.60232526704,8.60232526704
31257,302,302,51.3401917459,6.40312423743,10.8166538264
31258,309,309,45.0,9.89949493661,3.16227766017
31259,313,313,45.0,5.65685424949,14.1421356237
31260,318,312,-11.309932474,5.09901951359,9.48683298051
31261,329,318,28.610459666,12.5299640861,8.0622577483
31262,327,316,-135.0,2.82842712475,27.7848879789
31263,333,316,0.0,6.0,10.7703296143
31264,337,317,14.0362434679,4.12310562562,8.0622577483
31265,344,318,8.13010235416,7.07106781187,1.41421356237
31266,352,318,0.0,8.0,6.32455532034
31267,357,318,0.0,5.0,11.0
31268,363,315,-26.5650511771,6.7082039325,5.0
31269,369,314,-9.46232220803,6.0827625303,7.81024967591
31270,376,314,0.0,7.0,5.38516480713
31271,382,316,18.4349488229,6.32455532034,8.24621125124
31272,393,313,-15.2551187031,11.401754251,7.07106781187
31273,396,316,45.0,4.24264068712,21.0237960416
31274,403,311,-35.537677792,8.60232526704,11.0453610172
31275,416,310,-4.398705355,13.0384048104,9.05538513814
31276,419,308,-33.690067526,3.60555127546,23.0
31277,426,307,-8.13010235416,7.07106781187,3.16227766017
31278,430,305,-26.5650511771,4.472135955,10.0
31279,443,303,-8.74616226256,13.152946438,5.38516480713
31280,452,301,-12.5288077092,9.21954445729,17.1172427686
31281,460,299,-14.0362434679,8.24621125124,10.1980390272
31282,467,297,-15.9453959009,7.28010988928,9.21954445729
31283,474,295,-15.9453959009,7.28010988928,7.28010988928
31284,483,291,-23.9624889746,9.8488578018,5.0
31285,489,290,-9.46232220803,6.0827625303,13.8924439894
31286,499,286,-21.8014094864,10.7703296143,2.82842712475
31287,505,285,-9.46232220803,6.0827625303,15.6524758425
31288,509,281,-45.0,5.65685424949,8.24621125124
31289,515,279,-18.4349488229,6.32455532034,6.32455532034
31290,520,273,-50.1944289077,7.81024967591,7.28010988928
31291,525,270,-30.9637565321,5.83095189485,10.295630141
31292,524,265,-101.309932474,5.09901951359,11.0453610172
31293,535,261,-19.9831065219,11.7046999107,14.3178210633
31294,540,252,-60.9453959009,10.295630141,17.0293863659
31295,544,246,-56.309932474,7.21110255093,13.416407865
31296,549,237,-60.9453959009,10.295630141,4.24264068712
31297,552,235,-33.690067526,3.60555127546,17.4642491966
31298,554,230,-68.1985905136,5.38516480713,4.12310562562
31299,557,227,-45.0,4.24264068712,7.07106781187
31300,560,215,-75.9637565321,12.3693168769,6.7082039325
31301,560,214,-90.0,1.0,23.769728648
31302,559,209,-101.309932474,5.09901951359,3.16227766017
31303,560,199,-84.2894068625,10.0498756211,3.0
31304,559,192,-98.1301023542,7.07106781187,13.3416640641
31305,560,189,-71.5650511771,3.16227766017,11.401754251
31306,557,190,161.565051177,3.16227766017,8.60232526704
31307,554,187,-135.0,4.24264068712,5.83095189485
31308,553,181,-99.462322208,6.0827625303,5.0
31309,554,176,-78.690067526,5.09901951359,7.61577310586
31310,551,172,-126.869897646,5.0,7.81024967591
31311,553,168,-63.4349488229,4.472135955,8.94427191
31312,554,164,-75.9637565321,4.12310562562,5.0
31313,554,163,-90.0,1.0,7.28010988928
31314,552,146,-96.7098368078,17.1172427686,15.1327459504
31315,551,140,-99.462322208,6.0827625303,28.1602556807
31316,551,133,-90.0,7.0,5.38516480713
31317,543,126,-138.814074834,10.6301458127,10.6301458127
31318,540,122,-126.869897646,5.0,16.4012194669
31319,535,116,-129.805571092,7.81024967591,2.2360679775
31320,531,112,-135.0,5.65685424949,10.0
31321,524,105,-135.0,9.89949493661,1.41421356237
31322,521,102,-135.0,4.24264068712,15.5563491861
31323,517,98,-135.0,5.65685424949,2.82842712475
31324,514,94,-126.869897646,5.0,6.40312423743
31325,510,91,-143.130102354,5.0,5.38516480713
31326,506,88,-143.130102354,5.0,5.0
31327,497,85,-161.565051177,9.48683298051,3.16227766017
31328,485,80,-157.380135052,13.0,6.0827625303
31329,478,76,-150.255118703,8.0622577483,18.0277563773
31330,473,75,-168.690067526,5.09901951359,11.401754251
31331,463,70,-153.434948823,11.1803398875,3.0
31332,456,67,-156.801409486,7.61577310586,14.7648230602
31333,450,65,-161.565051177,6.32455532034,8.94427191
31334,450,65,0.0,0.0,12.6491106407
31335,446,63,-153.434948823,4.472135955,4.472135955
31336,440,59,-146.309932474,7.21110255093,2.0
31337,429,56,-164.744881297,11.401754251,5.09901951359
31338,427,55,-153.434948823,2.2360679775,20.6155281281
31339,416,53,-169.695153531,11.1803398875,7.0
31340,413,51,-146.309932474,3.60555127546,19.1049731745
31341,401,56,157.380135052,13.0,10.8166538264
31342,397,49,-119.744881297,8.0622577483,26.2488094968
31343,393,50,165.963756532,4.12310562562,15.5241746963
31344,385,52,165.963756532,8.24621125124,0.0
31345,379,53,170.537677792,6.0827625303,10.4403065089
31346,372,53,180.0,7.0,5.38516480713
31347,369,55,146.309932474,3.60555127546,11.1803398875
31348,359,59,158.198590514,10.7703296143,4.0
31349,353,59,180.0,6.0,16.1245154966
31350,352,62,108.434948823,3.16227766017,11.401754251
31351,336,68,159.44395478,17.0880074906,14.0
31352,329,71,156.801409486,7.61577310586,26.5706605112
31353,324,75,141.340191746,6.40312423743,9.21954445729
31354,318,78,153.434948823,6.7082039325,6.40312423743
31355,308,83,153.434948823,11.1803398875,2.2360679775
31356,301,87,150.255118703,8.0622577483,14.3178210633
31357,293,94,138.814074834,10.6301458127,6.0827625303
31358,294,95,45.0,1.41421356237,21.400934559
31359,292,100,111.801409486,5.38516480713,5.0
31360,279,110,142.431407971,16.4012194669,9.0
31361,271,117,138.814074834,10.6301458127,22.2036033112
31362,267,122,128.659808254,6.40312423743,15.0
31363,263,127,128.659808254,6.40312423743,6.40312423743
31364,260,138,105.255118703,11.401754251,5.09901951359
31365,256,141,143.130102354,5.0,19.1049731745
31366,258,146,68.1985905136,5.38516480713,10.0498756211
31367,252,155,123.690067526,10.8166538264,10.0498756211
31368,248,157,153.434948823,4.472135955,17.88854382
31369,245,163,116.565051177,6.7082039325,5.38516480713
31370,245,170,90.0,7.0,7.81024967591
31371,241,177,119.744881297,8.0622577483,8.0622577483
31372,236,188,114.44395478,12.0830459736,4.24264068712
31373,233,194,116.565051177,6.7082039325,17.4642491966
31374,228,203,119.054604099,10.295630141,3.16227766017
31375,230,207,63.4349488229,4.472135955,18.4390889146
31376,225,212,135.0,7.07106781187,9.48683298051
31377,223,220,104.036243468,8.24621125124,8.24621125124
31378,222,224,104.036243468,4.12310562562,12.3693168769
31379,222,228,90.0,4.0,4.472135955
31380,217,239,114.44395478,12.0830459736,5.83095189485
31381,217,246,90.0,7.0,18.0277563773
31382,212,254,122.005383208,9.43398113206,7.81024967591
31383,214,257,56.309932474,3.60555127546,17.691806013
31384,210,266,113.962488975,9.8488578018,8.54400374532
31385,206,269,143.130102354,5.0,15.5241746963
31386,203,277,110.55604522,8.54400374532,5.38516480713
31387,204,280,71.5650511771,3.16227766017,14.7648230602
31388,203,283,108.434948823,3.16227766017,4.24264068712
31389,201,290,105.945395901,7.28010988928,1.0
31390,198,298,110.55604522,8.54400374532,6.0827625303
31391,196,304,108.434948823,6.32455532034,10.7703296143
31392,192,303,-165.963756532,4.12310562562,13.0
31393,191,299,-104.036243468,4.12310562562,7.28010988928
31394,191,300,90.0,1.0,9.21954445729
31395,191,300,0.0,0.0,2.0
31396,199,297,-20.5560452196,8.54400374532,8.54400374532
31397,207,293,-26.5650511771,8.94427191,8.24621125124
31398,206,294,135.0,1.41421356237,19.2353840617
